12-02-2024 01:29:30.935 [pool-3-thread-5] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::: TEST INFORMARION :::::::::::::::
12-02-2024 01:29:30.935 [pool-3-thread-4] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::: TEST INFORMARION :::::::::::::::
12-02-2024 01:29:30.935 [pool-3-thread-2] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::: TEST INFORMARION :::::::::::::::
12-02-2024 01:29:30.935 [pool-3-thread-3] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::: TEST INFORMARION :::::::::::::::
12-02-2024 01:29:30.935 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::: TEST INFORMARION :::::::::::::::
12-02-2024 01:29:30.936 [pool-3-thread-5] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Executing scenario: Successful update of user details
12-02-2024 01:29:30.936 [pool-3-thread-4] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Executing scenario: Successful registration with valid credentials
12-02-2024 01:29:30.936 [pool-3-thread-3] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Executing scenario: Successful login with valid credentials
12-02-2024 01:29:30.936 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Executing scenario: Deleting a user should return the correct response code
12-02-2024 01:29:30.936 [pool-3-thread-2] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Executing scenario: User details should match the expected response from the API
12-02-2024 01:29:30.942 [pool-3-thread-2] INFO  com.inar.reqres.user.management.utils.ConfigManager - Application properties loaded successfully.
12-02-2024 01:29:31.192 [pool-3-thread-5] INFO  com.inar.usermanagement.stepdefinition.UserUpdateSteps - Setting up update details for user with ID: 2
12-02-2024 01:29:31.232 [pool-3-thread-3] INFO  com.inar.usermanagement.stepdefinition.UserLoginSteps - Login credentials set for user: eve.holt@reqres.in
12-02-2024 01:29:31.232 [pool-3-thread-4] INFO  com.inar.usermanagement.stepdefinition.UserLoginSteps - Registration credentials set for user: eve.holt@reqres.in
12-02-2024 01:29:31.779 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Finished scenario: Deleting a user should return the correct response code
12-02-2024 01:29:31.779 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::::::::::::::::::::::::::::::::::::
12-02-2024 01:29:31.784 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::: TEST INFORMARION :::::::::::::::
12-02-2024 01:29:31.784 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Executing scenario: Deleting a user should return the correct response code
12-02-2024 01:29:31.922 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - Finished scenario: Deleting a user should return the correct response code
12-02-2024 01:29:31.922 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::::::::::::::::::::::::::::::::::::
12-02-2024 01:29:31.925 [pool-3-thread-1] INFO  com.inar.usermanagement.stepdefinition.hook.Hooks - ::::::::::::::: TEST INFORMARION :::::::::::::::
